aligned_rna_short_read_id	aligned_rna_short_read_index_file	alignment_log_file	mean_coverage	reference_assembly	gene_annotation_details	reference_assembly_details	percent_multimapped	alignment_software	experiment_rna_short_read_id	gene_annotation	md5sum	percent_uniquely_aligned	quality_issues	reference_assembly_uri	aligned_rna_short_read_file	percent_unaligned	alignment_postprocessing
PMGRC-724-668-1_UCI001-132_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-724-668-1_UCI001-132_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-132_RNA	GENCODEv41	9a01c538435f4ffe85e7d918d5c2ac39	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-724-668-1_UCI001-132_RNA.cram	NA	NA
PMGRC-669-668-2_UCI001-133_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-669-668-2_UCI001-133_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-133_RNA	GENCODEv41	2f9da440da91635d8d563362cc2528dc	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-669-668-2_UCI001-133_RNA.cram	NA	NA
PMGRC-675-675-0_UCI001-134_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-675-675-0_UCI001-134_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-134_RNA	GENCODEv41	d6b1e10720f857975079d0ff4b3c3f84	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-675-675-0_UCI001-134_RNA.cram	NA	NA
PMGRC-690-690-0_UCI001-135_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-690-690-0_UCI001-135_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-135_RNA	GENCODEv41	7451765a90e56aafd7e17fd966da34a0	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-690-690-0_UCI001-135_RNA.cram	NA	NA
PMGRC-689-690-1_UCI001-136_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-689-690-1_UCI001-136_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-136_RNA	GENCODEv41	9036d68e790510d639279844058c54f0	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-689-690-1_UCI001-136_RNA.cram	NA	NA
PMGRC-688-690-2_UCI001-137_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-688-690-2_UCI001-137_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-137_RNA	GENCODEv41	05d3592d21dd77ba66128160ee7269cf	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-688-690-2_UCI001-137_RNA.cram	NA	NA
PMGRC-697-697-0_UCI001-138_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-697-697-0_UCI001-138_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-138_RNA	GENCODEv41	f1e8b9add0b09e2b3ea03c1f53e98978	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-697-697-0_UCI001-138_RNA.cram	NA	NA
PMGRC-706-706-0_UCI001-139_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-706-706-0_UCI001-139_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-139_RNA	GENCODEv41	0e8ee0f42b42de27fcc17ab15d1cd305	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-706-706-0_UCI001-139_RNA.cram	NA	NA
PMGRC-705-706-1_UCI001-140_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-705-706-1_UCI001-140_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-140_RNA	GENCODEv41	5b06228c43929df8d1d83787a26f4f7a	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-705-706-1_UCI001-140_RNA.cram	NA	NA
PMGRC-707-706-2_UCI001-141_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-707-706-2_UCI001-141_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-141_RNA	GENCODEv41	984d10c279bcbae421319242086c19f1	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-707-706-2_UCI001-141_RNA.cram	NA	NA
PMGRC-710-710-0_UCI001-142_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-710-710-0_UCI001-142_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-142_RNA	GENCODEv41	b2b3627049b297d051d85ddd003c397c	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-710-710-0_UCI001-142_RNA.cram	NA	NA
PMGRC-709-710-1_UCI001-143_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-709-710-1_UCI001-143_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-143_RNA	GENCODEv41	b314606b96658ddaaccb208eca86afed	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-709-710-1_UCI001-143_RNA.cram	NA	NA
PMGRC-708-710-2_UCI001-144_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-708-710-2_UCI001-144_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-144_RNA	GENCODEv41	edfafcda811dbdb0af56456b3c673343	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-708-710-2_UCI001-144_RNA.cram	NA	NA
PMGRC-718-718-0_UCI001-145_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-718-718-0_UCI001-145_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-145_RNA	GENCODEv41	83354ac785caba6368cdc0ceb176d0ce	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-718-718-0_UCI001-145_RNA.cram	NA	NA
PMGRC-729-729-0_UCI001-146_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-729-729-0_UCI001-146_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-146_RNA	GENCODEv41	99defdd5b73587d6725537f62e0a0e07	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-729-729-0_UCI001-146_RNA.cram	NA	NA
PMGRC-753-753-0_UCI001-147_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-753-753-0_UCI001-147_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-147_RNA	GENCODEv41	fd930a85fc1aeea9df8c318836054fe8	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-753-753-0_UCI001-147_RNA.cram	NA	NA
PMGRC-755-753-1_UCI001-148_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-755-753-1_UCI001-148_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-148_RNA	GENCODEv41	888b55bd96dbf3ec811ae67685d3cf6c	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-755-753-1_UCI001-148_RNA.cram	NA	NA
PMGRC-754-753-2_UCI001-149_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-754-753-2_UCI001-149_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-149_RNA	GENCODEv41	c371457b94faf03d293bf92e31641cda	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-754-753-2_UCI001-149_RNA.cram	NA	NA
PMGRC-760-760-0_UCI001-150_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-760-760-0_UCI001-150_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-150_RNA	GENCODEv41	7f4ea06a9eca9ab8bf41b4fb6e99f1d9	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-760-760-0_UCI001-150_RNA.cram	NA	NA
PMGRC-761-760-1_UCI001-151_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-761-760-1_UCI001-151_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-151_RNA	GENCODEv41	344a536853bcca8de4e5e0fb6db3fc7e	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-761-760-1_UCI001-151_RNA.cram	NA	NA
PMGRC-759-760-2_UCI001-152_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-759-760-2_UCI001-152_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-152_RNA	GENCODEv41	dd2b7d837d1277e95750552e1c448e57	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-759-760-2_UCI001-152_RNA.cram	NA	NA
PMGRC-770-770-0_UCI001-153_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-770-770-0_UCI001-153_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-153_RNA	GENCODEv41	3f2152b47eac541054e6317acd0f4f74	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-770-770-0_UCI001-153_RNA.cram	NA	NA
PMGRC-768-770-1_UCI001-154_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-768-770-1_UCI001-154_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-154_RNA	GENCODEv41	84f359fb7a20d21ec913baee2da067fe	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-768-770-1_UCI001-154_RNA.cram	NA	NA
PMGRC-769-770-2_UCI001-155_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-769-770-2_UCI001-155_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-155_RNA	GENCODEv41	77bdb851a786187a86d141550cb13509	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-769-770-2_UCI001-155_RNA.cram	NA	NA
PMGRC-772-772-0_UCI001-156_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-772-772-0_UCI001-156_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-156_RNA	GENCODEv41	0433b52e8123277c46b5795d1b95491b	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-772-772-0_UCI001-156_RNA.cram	NA	NA
PMGRC-773-773-0_UCI001-157_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-773-773-0_UCI001-157_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-157_RNA	GENCODEv41	66297cedc28c03be1a3067dfab8bf722	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-773-773-0_UCI001-157_RNA.cram	NA	NA
PMGRC-790-773-1_UCI001-158_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-790-773-1_UCI001-158_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-158_RNA	GENCODEv41	66ad47d55e8216b493c3d91b5243707a	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-790-773-1_UCI001-158_RNA.cram	NA	NA
PMGRC-789-773-2_UCI001-159_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-789-773-2_UCI001-159_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-159_RNA	GENCODEv41	bdf090d4fc98e57cafe64b25b6bac506	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-789-773-2_UCI001-159_RNA.cram	NA	NA
PMGRC-784-784-0_UCI001-160_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-784-784-0_UCI001-160_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-160_RNA	GENCODEv41	5b1a6f81d46b18a161f73330687128e2	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-784-784-0_UCI001-160_RNA.cram	NA	NA
PMGRC-786-784-1_UCI001-161_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-786-784-1_UCI001-161_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-161_RNA	GENCODEv41	dde1767a2b6112cee60c5db1fea9acfe	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-786-784-1_UCI001-161_RNA.cram	NA	NA
PMGRC-785-784-2_UCI001-162_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-785-784-2_UCI001-162_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-162_RNA	GENCODEv41	3c40bea43240f15f63802cdd9ad4545c	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-785-784-2_UCI001-162_RNA.cram	NA	NA
PMGRC-791-791-0_UCI001-163_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-791-791-0_UCI001-163_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-163_RNA	GENCODEv41	a960705ca2c551b3b35ec0178a86c9f6	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-791-791-0_UCI001-163_RNA.cram	NA	NA
PMGRC-792-791-2_UCI001-164_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-792-791-2_UCI001-164_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-164_RNA	GENCODEv41	d1041e962ae5a9beaa981720feba11cc	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-792-791-2_UCI001-164_RNA.cram	NA	NA
PMGRC-793-793-0_UCI001-165_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-793-793-0_UCI001-165_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-165_RNA	GENCODEv41	fc1b58214b699d6735ed74b7ff991de1	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-793-793-0_UCI001-165_RNA.cram	NA	NA
PMGRC-795-793-1_UCI001-166_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-795-793-1_UCI001-166_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-166_RNA	GENCODEv41	0015fc0f3723a543479f040d53bbca72	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-795-793-1_UCI001-166_RNA.cram	NA	NA
PMGRC-794-793-2_UCI001-167_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-794-793-2_UCI001-167_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-167_RNA	GENCODEv41	7cc5c180859b57d51058048966dc3951	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-794-793-2_UCI001-167_RNA.cram	NA	NA
PMGRC-801-801-0_UCI001-168_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-801-801-0_UCI001-168_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-168_RNA	GENCODEv41	e58970485d27604d8ad13f5d1e757a58	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-801-801-0_UCI001-168_RNA.cram	NA	NA
PMGRC-802-802-0_UCI001-169_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-802-802-0_UCI001-169_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-169_RNA	GENCODEv41	e93f765dd7f5da3ba56a4e207cb68b23	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-802-802-0_UCI001-169_RNA.cram	NA	NA
PMGRC-804-802-1_UCI001-170_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-804-802-1_UCI001-170_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-170_RNA	GENCODEv41	0b8f8e9e958db067cfd27f4da4d04bd7	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-804-802-1_UCI001-170_RNA.cram	NA	NA
PMGRC-803-802-2_UCI001-171_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-803-802-2_UCI001-171_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-171_RNA	GENCODEv41	3fed60d546eb32324dc7232f61c426ce	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-803-802-2_UCI001-171_RNA.cram	NA	NA
PMGRC-807-807-0_UCI001-172_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-807-807-0_UCI001-172_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-172_RNA	GENCODEv41	bc33b2523bf67ff2b98d5054649da162	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-807-807-0_UCI001-172_RNA.cram	NA	NA
